,DY,EBITG,EV2EBITDA,M2B,MOMENTUM,PB,PE,PF,PS,RETURN,days
67124,3.6306,-2.2461,8.0899,0.9119,0.16719,0.6788,18.454,2.5752,0.9264,-0.031208,3
67125,3.5915,-2.2461,8.1561,0.9218,0.13702,0.6862,18.654,2.6032,0.9365,0.008207899999999999,4
67126,3.7377,-2.2461,7.9155,0.8858,0.1322,0.6593,17.925,2.5014,0.8999,0.00073705,5
67127,3.71,-2.2461,7.9596,0.8924,0.14075,0.6643,18.059,2.5201,0.9066,-0.016031,6
67362,0.6708,-6.6969,12.548,2.1631,0.085984,2.0435,23.645,63.476000000000006,7.0191,-0.027717000000000002,1
67363,0.6522,-6.6969,12.940999999999999,2.2248,0.063313,2.1018,24.319000000000003,65.286,7.2192,-0.014711000000000002,2
67364,0.6609999999999999,-6.6969,12.970999999999998,2.2295,0.10002,2.074,23.998,64.42399999999999,7.1239,-0.013244999999999998,3
67365,0.6619,-6.6969,12.95,2.2262,0.082628,2.0709999999999997,23.962,64.328,7.1134,-0.0082244,4
67366,0.6653,-6.6969,12.879000000000001,2.2149,0.034237000000000004,2.0605,23.840999999999998,64.003,7.0774,-0.012654,5
67367,0.6623,-6.6969,12.942,2.2249,0.047967,2.0697,23.948,64.29,7.1091,-0.012211,6
67368,34.501999999999995,69.747,18.559,1.0655,-0.19989,0.3995,4.5156,0.8587,1.025,-0.0047912,1
67369,34.336999999999996,69.747,18.573,1.0707,-0.20006,0.4014,4.5373,0.8628,1.0299,0.012166,2
67370,34.922,69.747,18.525,1.0527,-0.16854,0.3947,4.4613,0.8483,1.0126,0.0060542,3
67371,34.711,69.747,18.542,1.0591,-0.1748,0.3971,4.4884,0.8535,1.0188,0.022127,4
67372,35.266,69.747,18.497,1.0424,-0.22724,0.3909,4.4178,0.8401,1.0028,0.024025,5
67373,35.330999999999996,69.747,18.492,1.0405,-0.23293000000000003,0.3901,4.4096,0.8385,1.0009,0.021507,6
67506,0.9264,-251.75,4.5906,1.5288,2.7343,1.3421,7.7303,5.6746,0.8654,-0.040291,1
67507,0.8891,-251.75,4.7703,1.5930000000000002,3.0554,1.3985,8.0549,5.9128,0.9018,-0.039942,2
67508,0.8894,-251.75,4.7687,1.5924,2.9263,1.3979,8.0519,5.9107,0.9015,-0.025792000000000002,3
67509,0.9025,-251.75,4.7039,1.5693,2.4674,1.3776,7.935,5.8248,0.8884,0.040943,4
67510,0.9644,-251.75,4.4222,1.4687,2.343,1.2893,7.4263,5.4514,0.8314,0.033623,5
67511,0.9576,-251.75,4.4514,1.4791,2.5218,1.2985,7.4789,5.49,0.8373,0.015361000000000001,6
67638,7.1725,-421.65,20.454,1.3874,0.74659,1.1564,305.74,9.8126,0.32299999999999995,0.0029658,1
67639,7.1937,-421.65,20.426,1.3833,0.7085100000000001,1.1529,304.83,9.7836,0.3221,0.006949899999999999,2
67640,7.2223,-421.65,20.389,1.3778,0.6081,1.1484,303.63,9.7449,0.3208,0.0039605,3
67641,7.2009,-421.65,20.417,1.3819,0.54502,1.1518,304.53,9.7739,0.3217,0.010464,4
67642,7.2475,-421.65,20.357,1.3730000000000002,0.54447,1.1444,302.57,9.711,0.3197,0.06516,5
67643,7.6398,-421.65,19.879,1.3025,0.5038699999999999,1.0856,287.04,9.2123,0.3033,0.10522999999999999,6
67752,3.3571,8.6105,11.837,15.405999999999999,0.20372,12.655,14.395999999999999,34.893,1.0292,-0.0043534,1
67753,3.3425,8.6105,11.883,15.472999999999999,0.22724,12.71,14.459000000000001,35.045,1.0337,0.011223,2
67754,3.3948,8.6105,11.719000000000001,15.235,0.19817,12.514000000000001,14.235999999999999,34.506,1.0178,0.0037148000000000003,3
67755,3.3696,8.6105,11.797,15.349,0.20513,12.607999999999999,14.343,34.764,1.0254,0.004730399999999999,4
67756,3.373,8.6105,11.787,15.334000000000001,0.19735,12.595,14.328,34.729,1.0244,0.037321,5
67757,3.4824,8.6105,11.455,14.852,0.17178,12.199000000000002,13.878,33.638000000000005,0.9922,0.031922000000000006,6
67782,0.0,0.6504,3.6995,0.9445,0.5652699999999999,0.8578,4.534,5.1663,0.7062,0.006845100000000001,1
67783,0.0,0.6504,3.6871,0.9381,0.53537,0.852,4.5032,5.1311,0.7014,-0.023957,2
67784,0.0,0.6504,3.7446,0.9677,0.42122,0.8789,4.6453,5.2931,0.7235,-0.015978,3
67785,0.0,0.6504,3.7293,0.9599,0.29617,0.8718,4.6077,5.2502,0.7176,0.025167,4
67786,0.0,0.6504,3.6545,0.9213,0.31921,0.8368,4.4227,5.0394,0.6888,0.076426,5
67787,0.0,0.6504,3.5692,0.8775,0.31445,0.7969,4.2121,4.7995,0.6559999999999999,0.066885,6
67788,1.2765,-47.836999999999996,6.2512,3.4574,1.6291,3.2346,10.832,429.23,1.2453,-0.032070999999999995,1
67789,1.2355,-47.836999999999996,6.4274,3.5719,1.4623,3.3418,11.19,443.45,1.2866,-0.037911,2
67790,1.2281,-47.836999999999996,6.4607,3.5936,1.2856,3.362,11.258,446.14,1.2944,-0.034862,3
67791,1.232,-47.836999999999996,6.4433,3.5823,1.2695,3.3514,11.222999999999999,444.73,1.2903,-0.012675,4
67792,1.2603,-47.836999999999996,6.3195,3.5018,1.3424,3.2761,10.97,434.74,1.2613,0.025718,5
67793,1.3093,-47.836999999999996,6.1179,3.3707,1.3532,3.1535,10.56,418.47,1.2141,0.0038955999999999995,6
67890,2.8246,-8.0403,6.4361,3.27,0.15212,2.5859,9.683,19.023,0.8995,-0.0063978,1
67891,2.8065,-8.0403,6.4778,3.2911,0.15835,2.6026,9.7453,19.145,0.9053,-0.018143,2
67892,2.7733,-8.0403,6.5557,3.3304,0.10659,2.6337,9.8619,19.374000000000002,0.9162,-0.011895999999999999,3
67893,2.7910000000000004,-8.0403,6.5141,3.3094,0.093613,2.6171,9.7996,19.252,0.9104,-0.0025131,4
67894,2.8175,-8.0403,6.4525,3.2783,0.098803,2.5925,9.7074,19.07,0.9018,0.020576,5
67895,2.8827,-8.0403,6.3057,3.2041,0.098065,2.5338,9.4878,18.639,0.8814,0.013623,6
67980,1.5034,60.591,8.5931,1.4017,0.19205,1.2352,12.832,14.133,1.2113,-0.018202,1
67981,1.476,60.591,8.7213,1.4276,0.18049,1.2581,13.07,14.395999999999999,1.2337,-0.021169999999999998,2
67982,1.4716,60.591,8.7427,1.432,0.14515,1.2619,13.11,14.439,1.2375,-0.025957,3
67983,1.4644,60.591,8.7774,1.439,0.14981,1.2682,13.174000000000001,14.51,1.2436,-0.033956,4
67984,1.4524,60.591,8.8362,1.4509,0.15844,1.2786,13.283,14.63,1.2539,0.020095,5
67985,1.5336,60.591,8.4569,1.374,0.13954,1.2109,12.579,13.855,1.1874,0.027382999999999998,6
68214,0.0,-63.081,9.5683,0.632,3.4215,0.6293,244.08,4.5092,0.3268,-0.022976,1
68215,0.0,-63.081,9.6156,0.6469,2.7309,0.6441,249.82,4.6153,0.3345,0.047827999999999996,2
68216,0.0,-63.081,9.4763,0.6032,2.5949,0.6006,232.94,4.3034,0.3119,-0.033418,3
68217,0.0,-63.081,9.6379,0.6539,2.7059,0.6511,252.52,4.6651,0.3381,-0.073081,4
68218,0.0,-63.081,9.7271,0.6818,3.3218,0.6789,263.32,4.8647,0.3525,-0.064688,5
68219,0.0,-63.081,9.7076,0.6757,2.9554,0.6728,260.96,4.8211,0.3494,-0.0041361,6
68274,0.7895,-103.38,5.3647,1.2278,0.22771999999999998,1.1413,7.733,22.31,1.7644,0.010059,1
68275,0.7974,-103.38,5.3266,1.2156,0.19358,1.13,7.656000000000001,22.088,1.7468,0.041037,2
68276,0.8219,-103.38,5.2139999999999995,1.1794,0.20247,1.0963,7.4282,21.430999999999997,1.6948,0.016877,3
68277,0.8028,-103.38,5.3013,1.2074,0.23593000000000003,1.1224,7.6046,21.94,1.7351,-0.0086376,4
68278,0.7827,-103.38,5.398,1.2385,0.22355,1.1513,7.8004,22.505,1.7798,-0.020125999999999998,5
68279,0.7736,-103.38,5.4432,1.253,0.24343,1.1648,7.8918,22.768,1.8006,-0.0010362,6
68352,0.0,9.8024,12.017999999999999,3.9238,-0.12385,3.9379,18.364,19.973,2.9511,0.029401999999999998,1
68353,0.0,9.8024,11.633,3.8117,-0.1191,3.8254,17.84,19.402,2.8668,0.008609299999999999,2
68354,0.0,9.8024,11.902999999999999,3.8903,-0.11537,3.9043,18.207,19.802,2.9259,0.011288,3
68355,0.0,9.8024,11.868,3.88,-0.076361,3.8939,18.159000000000002,19.75,2.9182,0.0069421000000000005,4
68356,0.0,9.8024,11.925,3.8967,-0.066225,3.9107,18.238,19.835,2.9308,-0.008786200000000001,5
68357,0.0,9.8024,12.138,3.9586,-0.051369000000000005,3.9728,18.527,20.15,2.9773,0.0032938000000000004,6
68442,0.9529,16.163,7.8288,1.3692,0.096354,1.2307,12.494000000000002,28.061,0.4723,0.015534000000000001,1
68443,0.9677,16.163,7.7288,1.3483,0.11454,1.2119,12.302999999999999,27.631999999999998,0.4651,0.012209000000000001,2
68444,0.9646,16.163,7.75,1.3527,0.07928500000000001,1.2159,12.343,27.723000000000003,0.4666,0.0023608,3
68445,0.9552,16.163,7.8134,1.3659999999999999,0.11735,1.2278,12.464,27.995,0.4712,-0.0023464000000000002,4
68446,0.9507,16.163,7.8441,1.3725,0.13658,1.2336,12.523,28.127,0.4734,-0.0014674000000000002,5
68447,0.9515,16.163,7.8384,1.3712,0.079114,1.2325,12.512,28.101999999999997,0.473,-0.011052,6
68460,29.323,-2.0744,5.9236,5.1126,0.51846,2.4318,6.9281,2.3221,0.48700000000000004,0.024298,1
68461,30.035,-2.0744,5.877000000000001,4.9914,0.50027,2.3741,6.7638,2.267,0.4755,0.019916999999999997,2
68462,29.906,-2.0744,5.8852,5.0128,0.45951000000000003,2.3843,6.7928,2.2767,0.4775,0.019916999999999997,3
68463,29.906,-2.0744,5.8852,5.0128,0.45152,2.3843,6.7928,2.2767,0.4775,0.022854,4
68464,29.991999999999997,-2.0744,5.8797,4.9985,0.47042,2.3775,6.7735,2.2702,0.4761,0.021384,5
68465,29.949,-2.0744,5.8825,5.0056,0.46157,2.3809,6.7831,2.2735,0.4768,0.024298,6
68586,7.6128,23.915,10.479000000000001,1.7094,0.00023693,0.925,8.7685,6.9155,0.5660000000000001,-0.0049369,1
68587,7.5752,23.915,10.515,1.7179,-0.0047217,0.9296,8.812000000000001,6.9499,0.5688,-0.012949,2
68588,7.5142,23.915,10.574000000000002,1.7318,0.036695,0.9372,8.8835,7.0063,0.5734,-0.011912,3
68589,7.5221,23.915,10.567,1.73,0.055287,0.9362,8.8742,6.9989,0.5728,-0.009484200000000002,4
68590,7.5406,23.915,10.549000000000001,1.7258,0.072609,0.9339,8.8524,6.9817,0.5714,-0.0021218000000000005,5
68591,7.5966,23.915,10.495,1.713,0.074896,0.927,8.7871,6.9303,0.5672,0.0028498,6
68610,0.0,13.297,8.4841,2.1878,-0.044667,2.0023,27.958000000000002,21.028000000000002,0.3985,0.025221,1
68611,0.0,13.297,8.3135,2.134,-0.071723,1.953,27.27,20.511,0.3887,0.016814,2
68612,0.0,13.297,8.3694,2.1516,-0.09602100000000001,1.9692,27.496,20.680999999999997,0.392,0.023953,3
68613,0.0,13.297,8.3219,2.1366,-0.075551,1.9555,27.304000000000002,20.537,0.3892,0.017643,4
68614,0.0,13.297,8.3638,2.1499,-0.096346,1.9676,27.473000000000003,20.664,0.3916,0.022265,5
68615,0.0,13.297,8.3331,2.1401,-0.08350700000000001,1.9587,27.349,20.57,0.3899,0.045091,6
68766,3.7482,-4.8691,10.59,2.6167,0.12154000000000001,2.0661,12.043,11.035,1.6848,-0.0026964000000000003,1
68767,3.7381,-4.8691,10.614,2.6238,0.11198,2.0717,12.075999999999999,11.065,1.6893,-0.00089967,2
68768,3.7448,-4.8691,10.597999999999999,2.6191,0.13342,2.068,12.054,11.045,1.6863,-0.013692,3
68769,3.6969,-4.8691,10.712,2.6531,0.14898,2.0948,12.21,11.187999999999999,1.7082,-0.011761,4
68770,3.7041,-4.8691,10.694,2.6479,0.14483,2.0907,12.186,11.167,1.7048,-0.0044868,5
68771,3.7314,-4.8691,10.629000000000001,2.6285,0.13352,2.0754,12.097000000000001,11.085,1.6924,-0.005735499999999999,6
68904,0.0,-9.1475,11.524000000000001,3.3491,0.027014999999999997,2.85,17.242,12.491,3.0737,-0.0058014,1
68905,0.0,-9.1475,11.607000000000001,3.3686,0.0022788,2.8666,17.343,12.564,3.0916,0.019540000000000002,2
68906,0.0,-9.1475,11.251,3.2849,0.032227,2.7953,16.912,12.252,3.0148,0.020929,3
68907,0.0,-9.1475,11.232000000000001,3.2804,0.0086439,2.7915,16.889,12.235,3.0107,0.03315,4
68908,0.0,-9.1475,11.067,3.2416,-0.00090498,2.7585,16.689,12.09,2.975,0.023255,5
68909,0.0,-9.1475,11.200999999999999,3.2729,-0.025738,2.7852,16.85,12.207,3.0038,0.027474000000000002,6
68922,0.0,-110.34,12.502,3.6798,0.18278,3.6907,36.586,124.38,1.6292,-0.01847,1
68923,0.0,-110.34,12.704,3.7489999999999997,0.19865,3.7601,37.275,126.72,1.6598,0.019178,2
68924,0.0,-110.34,12.3,3.6105,0.25069,3.6213,35.898,122.04,1.5985,0.049365,3
68925,0.0,-110.34,11.998,3.5067,0.33004,3.5171,34.865,118.53,1.5525,0.024793,4
68926,0.0,-110.34,12.243,3.5907,0.2863,3.6014,35.701,121.37,1.5897,0.0054053999999999994,5
68927,0.0,-110.34,12.444,3.66,0.23615,3.6709,36.39,123.72,1.6204,-0.01457,6
69096,1.98,3.534,5.3005,1.0251,0.24865,0.903,12.604000000000001,7.4217,1.0787,-0.022077,1
69097,1.9363,3.534,5.3775,1.0501,0.2932,0.9234,12.888,7.5892,1.1031,-0.0046282,2
69098,1.9709,3.534,5.307,1.0272,0.31446,0.9072,12.662,7.4562,1.0838,0.013455000000000002,3
69099,2.0067,3.534,5.2533,1.0097,0.36501999999999996,0.8909999999999999,12.437000000000001,7.3231,1.0644,0.0026531,4
69100,1.9853,3.534,5.2831,1.0194,0.32311,0.9006,12.57,7.402,1.0759,0.032207,5
69101,2.0438,3.534,5.1948,0.9906,0.3127,0.8748,12.21,7.1901,1.0451,0.011417,6
69180,19.012999999999998,-9.0631,10.339,2.9479,0.042336,0.574,5.4552,2.9684,0.7003,0.0028552,1
69181,19.067,-9.0631,10.317,2.9395,0.04899,0.5723,5.4397,2.96,0.6983,0.0041326,2
69182,19.090999999999998,-9.0631,10.307,2.9358,0.055387,0.5716,5.4328,2.9562,0.6974,0.0066914,3
69183,19.14,-9.0631,10.287,2.9283,0.080347,0.5701,5.419,2.9487,0.6957,-0.007225799999999999,4
69184,18.875999999999998,-9.0631,10.397,2.9694,0.049496,0.5781,5.4949,2.99,0.7054,0.0025378,5
69185,19.061,-9.0631,10.319,2.9405,0.043533999999999996,0.5725,5.4414,2.9609,0.6985,0.011525,6
69216,7.9336,125.3,7.3177,0.6992,0.9060299999999999,0.6321,13.427,15.182,0.4146,-0.0078345,1
69217,7.8714,125.3,7.3442,0.7045,1.0417,0.6371,13.533,15.302,0.4178,-0.005608600000000001,2
69218,7.8891,125.3,7.337999999999999,0.7033,0.93926,0.6357,13.503,15.267999999999999,0.4169,0.081817,3
69219,8.5826,125.3,7.0554,0.6465,0.8359200000000001,0.5843,12.412,14.034,0.3832,0.10751,4
69220,8.7865,125.3,6.9821,0.6317,0.64836,0.5708,12.124,13.709000000000001,0.3743,0.14767,5
69221,9.1051,125.3,6.8702,0.6092,0.64775,0.5508,11.699000000000002,13.229000000000001,0.3612,0.1089,6
69666,2.4395,13.648,7.9567,2.951,0.1497,2.4119,12.05,15.293,0.4061,0.014919,1
69667,2.4759,13.648,7.8949,2.9236,0.20297,2.3765,11.873,15.068,0.4002,0.021450999999999998,2
69668,2.4919,13.648,7.8529,2.9049,0.21679,2.3613,11.797,14.972000000000001,0.3976,0.030364,3
69669,2.5136,13.648,7.7964,2.8797,0.13351,2.3408,11.695,14.842,0.3942,0.036885,4
69670,2.5295,13.648,7.7556,2.8616,0.14146,2.3261,11.620999999999999,14.749,0.3917,0.032248,5
69671,2.5182,13.648,7.7845,2.8745,0.14787999999999998,2.3366,11.673,14.815,0.3934,0.018789,6
69720,2.5782,-36.792,6.867999999999999,1.7333,-0.0094517,1.6144,19.004,11.599,0.3892,0.0039148,1
69721,2.5883,-36.792,6.8444,1.7265,-0.025889999999999996,1.6081,18.93,11.554,0.3877,0.010608,2
69722,2.6056,-36.792,6.8046,1.7151,-0.057356,1.5975,18.805,11.477,0.3851,0.0039148,3
69723,2.5883,-36.792,6.8444,1.7265,0.041979,1.6081,18.93,11.554,0.3877,-0.03166,4
69724,2.4966,-36.792,7.0654,1.7899,0.10027,1.6672,19.625999999999998,11.978,0.4019,0.061782000000000004,5
69725,2.7375,-36.792,6.5166,1.6324,0.051306,1.5205,17.899,10.924000000000001,0.3666,0.081412,6
69750,1.7279,54.177,7.4207,1.7579,-0.081801,1.5379,15.140999999999998,22.32,0.6159,-0.020592,1
69751,1.6923,54.177,7.5618,1.7948,-0.13727999999999999,1.5702,15.46,22.789,0.6289,-0.00087571,2
69752,1.7264,54.177,7.4266,1.7594,-0.040557,1.5392,15.155,22.339000000000002,0.6165,-0.018488,3
69753,1.696,54.177,7.5471,1.791,0.00584,1.5668,15.427,22.74,0.6275,-0.021432,4
69754,1.6909,54.177,7.5677,1.7964,0.034638,1.5716,15.472999999999999,22.808000000000003,0.6294,-0.042765,5
69755,1.6540000000000001,54.177,7.7205,1.8364,-0.027087,1.6066,15.818,23.316999999999997,0.6434,0.0044017,6
69762,4.1569,87.041,8.4347,2.3202,-0.13772,1.9246,12.865,9.2643,0.5384,-0.037947,1
69763,3.9992,87.041,8.715,2.4117,-0.06564,2.0005,13.373,9.6298,0.5597,-0.056684000000000005,2
69764,3.9212,87.041,8.862,2.4597,-0.017671,2.0403,13.639000000000001,9.8214,0.5708,-0.040037,3
69765,3.9904,87.041,8.7313,2.417,-0.029883999999999997,2.0049,13.402000000000001,9.6511,0.5609,-0.028973000000000002,4
69766,4.0364,87.041,8.647,2.3895,-0.080037,1.9821,13.249,9.5411,0.5545,-0.036491,5
69767,4.0051,87.041,8.7041,2.4082,-0.038747000000000004,1.9976,13.353,9.6156,0.5588,-0.042161000000000004,6
69774,1.9046,12.183,7.9085,2.1319,0.047358,1.7574,12.187000000000001,12.253,0.3977,-0.015465000000000001,1
69775,1.8751,12.183,7.9887,2.1653,0.14081,1.785,12.379000000000001,12.446,0.40399999999999997,-0.02036,2
69776,1.8658,12.183,8.0147,2.1762,0.19292,1.7939,12.44,12.508,0.406,-0.026581999999999998,3
69777,1.8539,12.183,8.048,2.1901,0.14092000000000002,1.8054,12.52,12.588,0.4086,-0.019431,4
69778,1.8675,12.183,8.0097,2.1741,0.1182,1.7922,12.429,12.495999999999999,0.4056,-0.014291,5
69779,1.8773,12.183,7.9826,2.1628,0.16072999999999998,1.7829,12.364,12.431,0.4035,-0.036106,6
69792,1.9326,-3.4889,7.2415,2.4767,0.035759,0.9496,4.7646,4.2088,0.3397,-0.022227,1
69793,1.8896,-3.4889,7.4006,2.5331,0.0397,0.9712,4.8729,4.3044,0.3474,-0.027956,2
69794,1.8786,-3.4889,7.4428,2.548,0.044361000000000005,0.9769,4.9016,4.3298,0.3495,-0.024215,3
69795,1.8858,-3.4889,7.4152,2.5382,0.024568,0.9732,4.8828,4.3132,0.3481,-0.0064505,4
69796,1.9201,-3.4889,7.287000000000001,2.4928,0.019073,0.9558,4.7955,4.2361,0.3419,-0.012824,5
69797,1.9078,-3.4889,7.3324,2.5089,0.022611000000000003,0.9619,4.8265,4.2634,0.3441,-0.0098726,6
69888,2.1764,6.2323,5.1826,2.7329,0.011595000000000001,2.2947,11.664000000000001,9.0109,0.7824,0.0048573999999999996,1
69889,2.187,6.2323,5.1526,2.7197,0.047145,2.2836,11.607999999999999,8.9673,0.7786,0.02084,2
69890,2.2218,6.2323,5.056,2.6771,-0.011982,2.2479,11.425999999999998,8.8269,0.7664,-0.009055200000000001,3
69891,2.1567,6.2323,5.2392,2.7579,-0.004233,2.3157,11.770999999999999,9.0932,0.7895,-0.0032143999999999996,4
69892,2.1694,6.2323,5.2026,2.7418,0.040282,2.3021,11.702,9.0399,0.7849,0.019166,5
69893,2.2182,6.2323,5.066,2.6815,0.021884,2.2516,11.445,8.8414,0.7676,0.028747,6
69900,0.0,-381.08,17.386,1.9016,-0.13405999999999998,1.8934,102.71,8862.7,1.6131,0.0,1
69901,0.0,-381.08,17.386,1.9016,-0.11936,1.8934,102.71,8862.7,1.6131,0.0049957000000000005,2
69902,0.0,-381.08,17.319000000000003,1.8921,-0.099275,1.8840000000000001,102.2,8818.7,1.6051,-0.0074012,3
69903,0.0,-381.08,17.488,1.9157,-0.09125499999999999,1.9076,103.47,8928.8,1.6251,-0.025421,4
69904,0.0,-381.08,17.741,1.9512,-0.077407,1.9428,105.39,9093.9,1.6552,-0.019483,5
69905,0.0,-381.08,17.657,1.9394,-0.10062,1.9311,104.75,9038.9,1.6452,-0.027776,6
69906,0.0,-2.1047,25.225,7.0311,0.57245,7.0596,89.955,30.791999999999998,4.6599,0.016704,1
69907,0.0,-2.1047,24.718000000000004,6.9156,0.46165,6.9436,88.477,30.285999999999998,4.5834,0.0022252,2
69908,0.0,-2.1047,25.156,7.0155,0.44093000000000004,7.0439,89.755,30.724,4.6496,-0.044143,3
69909,0.0,-2.1047,26.651,7.3558,0.42657,7.3856,94.109,32.214,4.8751,-0.061471000000000005,4
69910,0.0,-2.1047,27.248,7.4916,0.47552,7.522,95.84700000000001,32.809,4.9651,-0.063812,5
69911,0.0,-2.1047,27.33,7.5104,0.45913999999999994,7.5408,96.086,32.891,4.9776,0.0055816,6
69936,0.9315,-27.987,9.6515,2.5989,0.12825,2.0374,15.765999999999998,6.5053,0.4941,-0.013338,1
69937,0.9191,-27.987,9.7648,2.634,0.16577,2.065,15.979000000000001,6.5932,0.5008,0.02305,2
69938,0.953,-27.987,9.4627,2.5403,0.13155,1.9915,15.411,6.3587,0.483,0.029223000000000002,3
69939,0.9587,-27.987,9.4136,2.5251,0.082624,1.9796,15.318,6.3206,0.4801,0.030656,4
69940,0.9601,-27.987,9.4022,2.5216,0.092123,1.9768,15.297,6.3118,0.4794,0.048185000000000006,5
69941,0.9764,-27.987,9.2662,2.4794,0.053714,1.9438,15.040999999999999,6.2062,0.4714,0.016493,6
69996,3.7972,118.04,6.8423,2.0512,-0.03311,1.479,13.879000000000001,13.242,0.7415,0.016736,1
69997,3.8607,118.04,6.7096,2.0174,-0.061391999999999995,1.4547,13.651,13.024000000000001,0.7293,0.02244,2
69998,3.8824,118.04,6.6654,2.0062,-0.035857,1.4465,13.575,12.950999999999999,0.7252,-0.0061325,3
69999,3.7739,118.04,6.892,2.0638,-0.083223,1.4881,13.965,13.324000000000002,0.746,0.028931000000000002,4
70000,3.907,118.04,6.6157,1.9935,-0.041260000000000005,1.4374,13.489,12.87,0.7206,0.014611,5
70001,3.8526,118.04,6.7262,2.0216,-0.07291900000000001,1.4577,13.679,13.050999999999998,0.7308,0.010397,6
70122,1.7289,-5.4054,6.8493,3.1710000000000003,0.11573,2.5427,11.530999999999999,14.06,0.2836,0.016347999999999998,1
70123,1.7572,-5.4054,6.7512,3.1199,0.12103,2.5018,11.345999999999998,13.834000000000001,0.27899999999999997,-0.015588,2
70124,1.702,-5.4054,6.9458,3.2212,0.12249000000000002,2.583,11.714,14.283,0.28800000000000003,-0.017744,3
70125,1.6983,-5.4054,6.9594,3.2282,0.071021,2.5886,11.74,14.314,0.2887,-0.017266999999999998,4
70126,1.6991,-5.4054,6.9564,3.2267,0.08319700000000001,2.5874,11.734000000000002,14.307,0.2885,0.025377,5
70127,1.7728,-5.4054,6.6984,3.0925,0.13788,2.4798,11.245999999999999,13.712,0.2765,0.019169,6
70128,1.838,-40.876999999999995,5.462000000000001,2.5177,0.23476999999999998,2.2117,9.7102,20.13,0.1683,0.015155000000000002,1
70129,1.8658,-40.876999999999995,5.4077,2.4801,0.2026,2.1787,9.5653,19.83,0.1658,0.0049976000000000005,2
70130,1.8472,-40.876999999999995,5.4439,2.5051,0.22407,2.2007,9.6619,20.03,0.1675,0.0018105999999999999,3
70131,1.8413,-40.876999999999995,5.4554,2.5131,0.24639,2.2077,9.6926,20.094,0.168,0.007292399999999999,4
70132,1.8514,-40.876999999999995,5.4357,2.4994,0.2517,2.1957,9.6399,19.984,0.1671,0.005462,5
70133,1.848,-40.876999999999995,5.4422,2.504,0.27429000000000003,2.1997,9.6575,20.021,0.1674,0.017962,6
70140,0.48,-39.667,10.27,4.3469,-0.091071,3.9938,18.07,12.3,4.5627,-0.0026379999999999997,1
70141,0.4788,-39.667,10.299000000000001,4.3585,-0.12417,4.0043,18.118,12.332,4.5748,-0.0087458,2
70142,0.4758,-39.667,10.365,4.3853,-0.15304,4.029,18.23,12.408,4.603,-0.0043921,3
70143,0.4779,-39.667,10.318,4.3661,-0.1624,4.0114,18.15,12.354000000000001,4.5828,0.0062163999999999995,4
70144,0.483,-39.667,10.204,4.3201,-0.1578,3.9691,17.959,12.224,4.5345,0.03565,5
70145,0.4971,-39.667,9.8987,4.1973,-0.14122,3.8563,17.448,11.876,4.4056,0.03141,6
70236,1.6239,-17.021,7.9805,2.3601,-0.064371,2.0114,13.415,13.267000000000001,0.4572,0.015142,1
70237,1.6485,-17.021,7.8606,2.3249,-0.062039,1.9813,13.214,13.069,0.4504,0.016048,2
70238,1.65,-17.021,7.8535,2.3229,-0.098538,1.9796,13.203,13.057,0.45,-0.0014577,3
70239,1.6216,-17.021,7.9922,2.3636,-0.10004,2.0143,13.434000000000001,13.287,0.4579,-0.012705,4
70240,1.6033,-17.021,8.0839,2.3905,-0.076373,2.0372,13.587,13.437999999999999,0.4631,-0.010131999999999999,5
70241,1.6075,-17.021,8.0627,2.3843,-0.062311,2.0319,13.552,13.402999999999999,0.4619,-0.0089853,6
70266,1.8726,47.283,11.856,3.1538,0.081721,2.8607,13.64,15.624,1.3956,0.0061423,1
70267,1.8841,47.283,11.775,3.1345,0.06671,2.8433,13.557,15.529000000000002,1.3871,0.014268000000000001,2
70268,1.8994,47.283,11.669,3.1094,0.05714299999999999,2.8205,13.448,15.405,1.376,0.012008,3
70269,1.8951,47.283,11.698,3.1163,0.023022,2.8268,13.478,15.439,1.379,0.007341800000000001,4
70270,1.8864,47.283,11.759,3.1308,-0.00098767,2.8399,13.540999999999999,15.511,1.3854,0.007684000000000001,5
